entry,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_E_0,lep_E_1,lep_E_2,lep_E_3,lep_charge_0,lep_charge_1,lep_charge_2,lep_charge_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,lep_z0_0,lep_z0_1,lep_z0_2,lep_z0_3,lep_sigd0_0,lep_sigd0_1,lep_sigd0_2,lep_sigd0_3,lep_ptconerel_0,lep_ptconerel_1,lep_ptconerel_2,lep_ptconerel_3,lep_etconerel_0,lep_etconerel_1,lep_etconerel_2,lep_etconerel_3,min_mll,mZ1,mZ2,mllll,totalWeight
355,48.17677734375,41.45620703125,11.1621240234375,7.52001806640625,-1.9229292,-1.376634,1.0978615,1.559833,2.8260598,-0.38525745,0.25106758,-2.5390565,168.309109375,87.347703125,18.592671875,18.680767578125,-1,1,1,1,13,13,13,13,-0.040950775,0.02875042,-29.075512,-28.549927,1.4401536,1.8853141,13.46755,7.571111,0.0,0.0,0.0,0.0,-0.0016860305,-0.010215816,0.03248032,0.0116227735,92.68371394786143,109.37001773160132,78.96911017869435,208.05166237111723,0.3112841706086035
356,64.75823828125,41.1783046875,29.90749609375,13.3226337890625,-0.051856544,-0.4365528,1.1020472,2.332821,-2.9530134,3.0956006,0.5786555,-1.1055032,64.8454140625,45.16498828125,49.98320703125,69.3043203125,1,1,-1,-1,13,13,13,11,56.124058,0.02673912,0.0720377,60.979298,34.17909,2.026016,3.067072,0.3874458,0.0,0.0,0.0,0.24245065,0.029667553,0.032919552,-0.0021067811,0.065778226,89.43713511241239,101.65636732425797,96.54412981248947,199.2151258402897,0.3310568033280589
357,52.1528515625,25.9304765625,13.51886328125,11.508173828125,-1.2640314,0.24172115,0.6370944,-0.1741368,-0.79966545,2.8693879,-0.34704086,2.9436631,99.6687265625,26.6919296875,16.3565078125,11.683099609375,-1,1,1,1,13,13,11,11,-0.05202484,-0.04439926,-83.55899,0.01468277,2.5406556,0.6432667,2.1324258,4.8683057,0.0,0.0,0.0,0.32236546,0.010216186,-0.07523534,-0.22216785,0.4197241,93.45026227682943,93.45026227682943,26.962592736640993,132.29655737161534,0.0
358,169.600203125,15.76244921875,11.616462890625,10.6540947265625,-2.0158446,-1.9605753,-2.2310443,2.297601,-0.18453778,2.09484,1.9007121,-0.44458917,647.8959375,57.0931875,54.696109375,53.54099609375,1,-1,1,1,13,13,11,11,-0.016273499,-0.06199646,0.04676056,-36.86615,2.8197079,1.0946172,0.4683179,0.7040672,0.007683535,0.13768212,0.18682171,0.0,0.0006225913,-0.024928952,-0.098975085,0.072353244,93.99106967381354,93.99106967381354,107.88407449834314,412.45455287883914,0.31051737286090936
359,55.058984375,33.20888671875,7.68333935546875,7.4121728515625,-0.75216717,-1.0104169,-1.5940471,-1.3266184,-2.5404005,0.5443119,3.1279175,0.96714437,71.3823125,51.65342578125,19.69523046875,14.9490634765625,1,-1,-1,1,13,13,11,11,0.021903992,-0.010528564,155.45279,0.0044555664,1.6804936,1.3851414,0.4934148,0.20103398,0.0,0.0,0.0,0.32617822,0.049728177,-0.02581128,0.23215266,0.15055357,13.46719448650757,86.20060712309532,13.46719448650757,104.41476540279344,0.08919077191179138
360,35.69589453125,22.9024921875,11.3924150390625,7.84079345703125,0.5577377,-1.5414152,0.0149140665,0.0454879,1.5082415,-1.1534773,2.4542854,2.4337702,41.3934375,55.942578125,11.394171875,7.84961767578125,-1,1,1,1,13,13,13,13,-0.0067596436,-0.01448822,25.942253,25.992466,0.16702607,0.9967141,0.6208294,0.5361305,0.0,0.0,0.0,0.0,-0.028368898,-0.028959671,0.049901698,0.12862901,17.270252543462778,90.66980196910369,0.40901264442792046,109.43925761027424,0.1595244445958295
361,39.89794140625,33.243671875,19.05515234375,9.7037333984375,-1.4525969,0.10878205,-0.17241265,-1.1141647,2.8809268,0.47065416,-0.7339616,-2.4288194,89.93325,33.4407265625,19.339361328125,16.376416015625,1,-1,1,-1,13,13,13,13,0.0414505,0.015258789,-0.1159668,72.36804,0.84545135,0.5185433,19.544617,1.952666,0.0,0.0,0.3669565,0.0,-0.026593313,-0.0066154543,0.03311526,0.3253851,19.58698208270011,92.59250831180347,24.333026595727645,128.56802852764648,0.18152178382161144
362,114.746671875,40.43525390625,35.56025,7.68604296875,-0.0003192862,-2.2657163,-0.99818134,-1.1352735,-1.2713453,-3.0175428,0.5681551,-1.2730007,114.7467265625,196.955734375,54.7965234375,13.194470703125,1,-1,1,1,13,13,13,11,88.47835,-0.17195511,0.05498886,-0.07188797,17.39104,3.362681,3.420801,8.355371,0.0,0.0,0.0,0.0,0.00063688937,-0.016316054,0.0027023212,-0.022364853,90.05095536903524,216.34527492477434,26.415673554911965,269.7866947951688,0.048141706557477314
363,32.84269921875,31.509541015625,7.68228466796875,7.4126796875,-2.350513,-0.5900701,-0.58050287,-1.0165166,2.324195,-0.5865434,-0.9913266,0.11253169,173.840875,37.15625390625,9.0134462890625,11.5838115234375,-1,1,1,-1,13,13,11,11,-0.30887413,0.01641941,-2.6828127,-3.8576846,0.45240703,0.9248364,2.2503836,9.813085,0.0,0.0,1.3475308,0.0,-0.010723994,-0.011563902,0.13348505,0.1271416,8.580321174524293,90.61214847676797,8.580321174524293,108.52060909518872,0.32634743268837524
364,35.63787890625,18.7635,8.0296982421875,7.5206357421875,-0.43520293,1.5877675,2.4318624,2.1586108,1.834757,-0.9085278,0.41857824,-1.4314182,39.0665625,47.82072265625,46.04200390625,32.99523046875,-1,1,-1,1,13,13,11,11,-0.0358696,0.021860123,68.023766,67.40235,0.27843416,0.98734087,1.6802707,1.5554749,0.0,0.0629761,0.0,0.0,0.016474897,-0.005472204,-0.027205274,0.14962675,12.593576735811116,79.85602805599059,12.593576735811116,126.73461359952914,0.25768951742821866
365,55.551765625,38.08163671875,8.07500390625,7.32726806640625,-0.54593825,0.11465911,-0.82845145,1.1251359,3.0183964,-0.72175056,-0.37934238,3.1267118,64.0380859375,38.33237890625,11.0082294921875,12.4755673828125,1,-1,-1,1,13,13,11,11,0.04576111,-0.020254135,27.392637,27.454401,1.0892808,2.4474034,1.7528555,0.4219135,0.0,0.0,0.0,0.28744742,0.023108426,0.030912952,0.20044506,-0.16266148,23.15850849630922,93.18662415900138,23.15850849630922,118.64029636577109,0.12484250331034075
366,45.41765625,43.415953125,9.618716796875,7.3925390625,-1.1647488,0.08110622,-0.30567852,1.3599732,-0.75566673,-2.7233841,-2.1829565,-0.52261907,79.8697109375,43.5589609375,10.0716103515625,15.3500712890625,1,-1,1,-1,13,13,11,13,-0.031772614,-0.009757042,70.356834,76.06846,3.5037987,4.1232433,9.832276,23.697098,0.0,0.0,0.0,0.0,-0.010683714,0.0022485917,-0.005983906,0.00640512,59.71844874396829,94.58258749957767,20.05670526829156,125.73294203199319,0.23590314772616178
367,40.4490390625,38.5260625,8.0493251953125,7.5174228515625,0.6856563,-0.4452273,2.4319434,2.1584008,-1.1259826,2.1076198,0.4182981,-1.431417,50.335578125,42.4081484375,46.15823046875,32.974390625,-1,1,-1,1,13,13,11,11,-0.04770279,0.026306152,9.331097,8.773613,3.3593805,1.7766007,1.7069235,1.5607631,0.0,0.0448914,0.0,0.0,0.02090708,-0.0032696293,-0.006578913,0.1857287,12.60539469470519,91.84146442618368,12.60539469470519,146.23406464581447,0.15489446617954444
368,52.780140625,41.1868671875,14.814927734375,7.61155908203125,1.214833,1.2799081,-0.4973697,-0.308016,-1.2832425,1.7381494,-1.8751113,0.90606856,96.7590078125,79.7866875,16.685783203125,7.97619140625,1,-1,1,1,13,13,13,13,0.036575317,-0.043952942,118.188126,118.14989,1.9806534,1.9608963,11.135919,24.22286,0.0,0.0,0.0,0.0,0.0027933535,-0.019358937,0.054137044,-0.04050246,34.2948554606112,93.13040951743115,20.992262139088588,143.73833850577412,0.17018205833946473
369,58.79282421875,23.22944921875,19.780705078125,10.0688349609375,2.3094444,1.101963,-0.65048736,0.39595327,1.3594589,-2.6424506,-2.183986,0.98190755,298.90703125,38.819890625,24.115310546875,10.869005859375,-1,1,-1,1,13,13,11,13,0.11213684,-0.0066833496,99.01581,98.76488,0.12637778,1.1429045,3.9676867,1.0155195,0.0,0.0,0.0,0.0,-0.0035679613,-0.03112246,0.1011238,0.1385873,54.76100558770079,82.2087215506825,32.17659243446902,195.81749773745776,0.2897316797486371
370,57.73654296875,41.14481640625,10.593619140625,9.360861328125,0.46001497,0.31592834,-1.0315096,0.94995844,1.368131,-1.2669051,-0.25420976,-2.6977897,63.95404296875,43.2154296875,16.74760546875,13.9123232421875,-1,1,-1,1,13,13,13,13,0.014959335,-0.060320854,0.24941158,-0.13433647,0.7866664,1.891273,8.437896,7.8371363,0.0,0.0,0.124578826,0.57321304,-0.012909551,0.005317348,0.11464529,0.005667356,29.748054899330125,94.63109323485735,29.748054899330125,129.51796303507393,0.284983381781477
371,69.4015859375,14.569080078125,13.8702255859375,8.187796875,-0.48968044,1.629729,0.27030107,1.7800092,2.1964872,-2.879786,-2.8774607,-0.14818913,77.8900546875,38.59709375,14.380404296875,24.966833984375,-1,1,-1,1,13,13,13,11,-0.045054436,-0.009709358,38.521328,39.18357,1.981786,1.0976857,3.6051302,1.5409167,0.0,0.0,0.0,0.0,0.005522389,-0.021635804,-0.032452513,0.17588574,20.848935641183168,88.43384078962649,27.334211635463983,132.82168527747064,0.2666777797647528
372,417.8683125,44.30026171875,42.88484375,7.50772412109375,-0.006077967,-1.3330953,-0.740258,1.0655394,-2.114687,1.571367,-1.469578,1.7222373,417.87603125,89.85040625,55.18146875,12.1885869140625,1,1,-1,-1,13,13,13,11,-81.11523,-0.048339844,0.025619507,-76.074814,70.19639,1.5945581,0.5944019,0.035394635,0.0,0.0,0.0,0.0,0.0020112894,-0.008838136,0.058148134,-0.072187625,90.92603601454954,131.5443244436725,55.08026589751217,390.74182323297856,0.0
373,40.78296875,26.785849609375,21.52453125,14.789171875,-1.242997,-0.008139743,-0.022526186,1.0059848,-2.9656506,-3.0451508,-0.1716845,0.6679574,76.5599765625,26.7869453125,21.530251953125,22.9255546875,1,-1,-1,-1,13,13,13,13,0.0029697418,61.190853,50.453075,-0.016939163,0.5520067,78.85992,94.46897,1.0536183,0.0,0.0,0.122822516,0.0,0.0059365225,-0.014570568,0.07421187,-0.0717491,43.537011015489085,82.72589209721035,47.593845124268654,135.53597375632,0.1932459262723923
374,55.197015625,31.073822265625,8.6502333984375,7.3338115234375,-0.6569888,0.2862865,0.60123223,-0.62807345,-2.7290492,0.78018063,1.3077941,-0.95643944,67.5442578125,32.35612109375,10.2613447265625,8.8285,1,-1,1,1,13,13,11,11,-0.046157837,-0.002609253,0.34301758,-1.0786743,0.91022706,3.4919782,12.236851,12.728338,0.0,0.0,0.0,0.8940882,-0.01079861,-0.0050334707,0.3246847,-0.025848765,90.96285781216372,90.96285781216372,17.79167451347805,113.18703528098298,0.28853918926368455
375,41.3142421875,35.4279375,11.6032177734375,7.994974609375,-2.0700493,-1.997813,-1.5492411,-0.49675268,-0.91025555,1.9070005,-0.018538054,2.6532702,166.318640625,133.0061875,28.545880859375,9.0024794921875,1,-1,-1,1,13,13,13,13,-0.09567261,-0.012016296,-48.900253,-61.992683,0.16912474,1.522741,33.48668,2.3032143,0.030368466,0.0,0.0,0.0,-0.0027642807,0.0119443005,-0.053751815,-0.02995718,21.532205746135077,75.56302021158174,21.532205746135077,105.05880044116996,0.17966923625995124
376,55.23942578125,33.01290234375,11.5964736328125,7.342529296875,-1.9831638,-0.94226843,1.0973665,1.5598215,-2.0883677,1.4511539,0.25100914,-2.53908,204.477796875,48.7855546875,19.30849609375,18.239681640625,1,-1,1,1,13,13,13,13,-0.05544281,0.01751709,-167.06816,-166.57648,0.1944576,1.7031319,13.724383,7.66839,0.0,0.0,0.0,0.0,0.011626954,-0.0006913283,0.023313593,-0.027897067,52.11195472871076,95.76183038989977,18.675087054986893,209.052526980049,0.18229536095641977
377,47.45614453125,33.54180078125,33.16324609375,7.38470654296875,-0.023342984,0.70339066,-0.8220986,-0.46327958,-0.19331941,-1.856564,1.6271971,-1.9725869,47.46919140625,42.18727734375,45.01555078125,8.19146484375,1,-1,1,-1,13,13,13,11,104.477295,0.0035552979,0.0309906,59.953403,17.962933,0.9743272,0.69786984,0.07300733,0.091011144,0.0,0.0,0.0,-0.057286736,0.07544207,0.015573838,0.009295036,65.9984963040495,86.32307184993253,30.247350481541037,138.01426591886275,0.16087812888174324
378,49.28126953125,42.5514375,10.587701171875,7.08942431640625,0.32546982,1.2464535,1.3165774,1.6083106,-0.6191411,-2.6578054,1.9189461,1.70933,51.91469921875,80.113984375,21.16869140625,18.413333984375,-1,1,-1,1,13,13,13,11,-0.06276703,0.007850647,0.40711212,-0.9019356,2.5304072,0.98899335,21.207901,0.7950742,0.0,0.0,0.5192287,0.0,0.0062306733,-0.0019484274,0.27105004,0.14863339,32.0182462026988,89.40619860060414,3.1209866480798407,119.04501798712182,0.3630347795616288
379,49.06811328125,48.383671875,33.77344140625,14.4151494140625,-0.83655155,-0.90105623,-0.06356742,1.7025398,-1.0050613,1.3474871,2.8442075,3.075012,67.2625234375,69.3905625,33.8418671875,40.86758203125,1,-1,1,-1,13,13,13,11,0.028404236,0.0023117065,140.0297,-0.13312149,1.7932154,0.7987522,150.51482,0.13188548,0.0,0.0,0.03201928,0.28454563,-0.00606062,0.01974639,0.08037116,0.18248269,65.12332942206005,90.01852300839694,44.5254120340757,201.85710277514235,0.3060394735450122
380,67.9063828125,28.457677734375,14.2679931640625,7.97452685546875,-0.40010208,-0.5696945,-0.8834875,-1.5747869,0.5971498,-2.6995277,-1.6825814,-2.958121,73.414640625,33.20209765625,20.20847265625,20.08318359375,-1,1,-1,1,13,13,13,13,0.046459198,0.030017853,0.017463684,-1.396553,0.06307811,1.5251708,14.619011,0.33965424,0.0,0.0,0.36504468,0.0,0.013101755,-0.03008875,0.03831581,-0.033317085,14.763609602062678,87.9727921201684,14.763609602062678,122.42945501160627,-0.3024496299925013
381,44.89947265625,33.16058203125,23.712513671875,8.9921474609375,-0.884889,-1.6313149,0.05153965,-1.6335963,2.2014964,-0.98103845,1.1824886,-0.9796321,63.655765625,87.9794375,23.74425,23.907822265625,-1,1,1,-1,13,13,13,11,-0.030639648,0.029766083,-113.25195,0.05645752,3.389463,2.461259,55.091015,0.038530063,0.0,0.1248368,0.0,0.0,-0.011010886,-0.00807762,-0.017684467,0.21134944,44.91154968212315,82.59478482322011,37.77907608670958,131.80832695160024,0.3166980910878335
382,44.32854296875,41.08525390625,32.87366796875,28.8888828125,-1.4448396,-0.6421737,-0.03178945,0.039818034,-0.3651043,2.9036827,-0.2553992,-1.6412323,99.228515625,49.8520390625,32.89044921875,28.91198046875,1,-1,-1,1,13,13,13,13,0.002506256,-0.00484848,60.93933,16.491001,1.2231783,2.4146023,249.40453,66.54565,0.0,0.0,0.0,0.0,-0.021745648,0.043310214,-0.02932295,0.046255764,39.433110341273576,92.15949220679151,39.433110341273576,167.1999587770433,0.3106034674486972
383,68.148015625,27.493033203125,26.997873046875,15.965123046875,0.21283461,1.6100541,1.5996073,-0.7467145,0.02780279,2.6087213,2.9559011,-2.1357515,69.6974375,71.522640625,69.5609609375,20.627025390625,-1,1,-1,1,13,13,13,13,-0.038986206,0.073005676,-0.020874023,0.011260986,1.6893803,0.03771436,1.2654316,0.87072307,0.0,0.0,0.0,0.0,0.0059923427,-0.0076553994,0.044705536,-0.03702871,9.417835387985457,105.89404447680346,65.00078114615665,189.91043458100535,0.25513620065169845
384,53.87766796875,23.8575078125,10.1191474609375,8.42773828125,0.7630005,0.94321465,0.03899545,1.530058,2.649091,-0.25855,2.5379565,2.8320427,70.336484375,35.28062109375,10.126841796875,20.373921875,-1,1,-1,1,13,13,11,11,0.0037145615,0.04098606,-0.06429386,11.40914,1.68217,1.3590537,0.079467855,1.629573,0.0,0.0,0.0,0.0,0.0005662649,0.05699975,-0.010811673,0.20200601,15.32200726905628,71.50820847587349,15.32200726905628,89.28883598265958,0.17419926252953644
385,526.998625,37.44791015625,32.0392890625,8.9562158203125,-0.068073735,-2.2766032,-0.9440714,-0.14963187,0.49065083,-2.2177494,0.70845276,2.3569026,528.2201875,184.359078125,47.4097109375,9.057283203125,1,-1,1,-1,13,13,13,13,72.59368,0.07065582,-0.039848328,0.018356323,45.698563,1.1902621,0.06631564,6.259556,0.0,0.0,0.0,0.0,0.00062857877,-0.016387977,0.02137852,0.1347403,28.44885011837377,466.50469317252407,28.44885011837377,505.3870688542916,0.155464877445337
386,55.334171875,36.4171953125,7.94476953125,7.90460107421875,1.1918715,1.6646498,2.431903,2.158538,-0.3655419,1.997685,0.4187212,-1.4314392,99.5155546875,99.6571640625,45.55684375,34.67734375,-1,1,-1,1,13,13,11,11,0.017181396,-0.015399933,83.79266,83.18529,3.2722762,2.9071429,1.5621558,1.5669006,0.0,0.0,0.0,0.0,-0.007857419,0.0028699995,0.026302276,0.26632932,12.84352181309752,85.7841436555284,12.84352181309752,106.78375714297889,0.13988566722210422
387,40.91469921875,39.65091796875,7.9345625,7.9308076171875,-0.666628,0.36283702,2.1582775,2.4317467,0.5545989,-2.822633,-1.4313421,0.417817,50.34760546875,42.28984765625,34.799953125,45.46979296875,-1,1,1,-1,13,13,11,11,0.0389328,-0.010261536,-40.114952,-39.523613,0.5220622,1.9984721,1.4703102,2.2302575,0.0,0.0,0.0,0.0,0.014364762,-0.021214794,0.27999416,-0.023129454,12.851994291505997,90.97378794630212,12.851994291505997,160.46256724751905,0.30257564713712026
388,36.8766875,34.961078125,11.6241796875,7.97319482421875,0.7739127,2.1557295,-1.5492744,-0.4963979,2.2948165,-0.56774503,-0.01853503,2.6533105,48.4826015625,152.95484375,28.598322265625,8.97649609375,1,-1,-1,1,13,13,13,13,-0.16759348,-0.10259724,17.130798,4.005224,0.18409787,1.5687906,33.335945,1.9069567,0.0,0.0,0.0,0.16745383,-0.0069132876,0.022532426,-0.023806488,-0.018240431,21.524457965389377,89.08724919596035,21.524457965389377,185.31836165363063,0.17146267264197085
389,587.029625,45.50775,43.2628671875,9.1064609375,-0.099252336,-1.2753195,-1.2314605,0.9297406,2.1510398,-0.28893417,2.828359,-3.0110018,589.9234375,87.811515625,80.4278125,13.334171875,1,1,-1,-1,13,13,13,11,-97.016495,-0.00639534,0.04166794,77.695854,52.650875,0.40514615,1.6343762,1.673035,0.0,0.0,0.0,0.0,-0.00045123903,-0.014970001,-0.015746783,-0.09288117,88.75728135450869,217.71079864337534,67.54054701016004,458.76039095750167,0.3268726095223815
390,578.0489375,48.89035546875,40.6530625,10.146826171875,0.081293166,1.6263828,1.1960984,0.9559952,-2.7785585,-3.0757535,-0.34014115,2.5510435,579.9600625,129.121578125,73.3699140625,15.1476259765625,1,1,-1,-1,13,13,13,11,168.67754,117.14833,117.07792,71.60913,109.71154,3.279691,5.8449073,1.6416031,0.0,0.0,0.027699288,0.0,-0.0018034513,0.00075655954,-0.029989759,-0.020852646,89.44722931905974,339.4218472291314,20.919084953960716,468.506894678833,0.0
391,39.05815234375,36.55820703125,29.532865234375,7.45951904296875,-0.07212248,1.7426066,0.004389376,-1.6627488,-0.8383089,-0.91509295,2.2681386,1.4757735,39.159921875,107.614203125,29.533337890625,20.377185546875,1,1,-1,1,13,13,13,11,-0.20401001,-0.068748474,0.0012664795,2.0904846,211.85248,0.31258944,1.3700267,7.8165603,0.036965825,0.0,0.039972384,0.0,-0.0076829237,-0.017640816,-0.01705843,0.09723618,67.96596952099986,92.12850842001647,43.397557649753594,175.1123677482777,0.19770907948949898
392,43.14267578125,33.86890625,7.8539892578125,7.4254111328125,0.20168026,1.4300072,0.64935464,1.0066421,2.9306202,-0.3957039,0.11678647,0.16224048,44.02319140625,74.817109375,9.5688603515625,11.51622265625,-1,1,1,-1,13,13,11,11,0.09402752,-0.056451797,0.033532143,0.0435915,0.74570084,0.47245452,0.75552934,0.6947578,0.024527477,0.0,0.0,0.0,-0.013118661,-0.016710728,0.0062867072,-0.003699216,2.7648992299880533,91.05632357129556,2.7648992299880533,107.25891588057817,0.3301547666467932
393,40.02516015625,39.1556171875,14.7006015625,7.575134765625,-1.1965079,-2.3478498,-0.49810582,-0.3079925,-0.59074634,-2.9514637,-1.875121,0.9060683,72.2613203125,206.71471875,16.56263671875,7.93797314453125,1,-1,1,1,13,13,13,13,-0.015499115,0.15339756,62.998158,62.915234,4.8541155,3.0793598,11.243678,24.20402,0.0,0.0,0.087724574,0.0,-0.022307543,-0.0065211765,0.0421992,-0.0486312,52.60448113687749,87.62528808948343,20.861819002157194,126.6698123903741,0.18660585704043306
394,44.54896484375,35.1814296875,7.84663525390625,7.319443359375,0.7477082,1.5257622,-0.49016827,-0.70900625,-2.4676893,0.38101774,-0.7137662,-0.451272,57.59309375,84.71875,8.8089296875,9.2381220703125,1,-1,1,1,13,13,13,13,0.051143646,-0.019744873,22.301708,22.432896,1.6123235,0.29358417,0.30896348,1.0390233,0.0,0.0,0.0,0.0,-0.013202816,0.002638716,0.0020328755,-0.080357455,43.086520865075705,84.45930963440131,2.5962930918980165,119.47583386991629,0.2938935025802494
395,64.902515625,44.40948046875,38.0155078125,11.7304833984375,0.060502294,1.0357938,1.1793677,-0.20196097,-2.3312895,-1.5154377,1.6420354,0.18587874,65.02142578125,70.4398671875,67.6636953125,11.9709970703125,-1,-1,1,-1,13,13,13,13,35.920902,0.042346954,-0.028633118,-28.191074,225.2815,0.17692776,0.7061567,0.77566767,0.0,0.0,0.0,0.0,0.034373254,0.009768814,-0.009892626,0.23462126,42.24963989041676,108.08916680852009,45.63912511334177,173.00250559452974,0.15701383636212843
396,48.39668359375,45.301921875,10.7510078125,7.1392099609375,-0.6303928,-1.2499012,-2.413311,-0.49825084,-0.588839,1.7379291,-2.637823,1.6779864,58.33578515625,85.542125,60.5303515625,8.04386376953125,-1,1,1,-1,13,13,11,11,0.013324738,0.03284073,-0.33262253,-79.484055,1.1929141,1.3701651,0.4029733,0.5424501,0.0,0.0,0.4597307,0.0,-0.010703616,0.00022427649,0.12764993,0.11119288,24.32195251535016,90.89398940221615,24.32195251535016,126.01463815290434,0.19068841289501162
397,78.138796875,67.3720546875,39.183,31.429146484375,1.5363207,-1.7013788,-1.8170292,1.5058994,0.036548886,-2.9590685,-0.78683794,-0.0041239783,189.980078125,190.795390625,123.7411015625,74.330390625,1,1,-1,-1,13,13,13,13,-27.890007,0.041049957,-0.0603714,-27.149952,32.94764,2.4629264,3.120121,22.932323,0.014910797,0.0,0.0,0.037071057,0.009562384,-0.0083893705,-0.014424855,0.023773896,2.5275424640457826,288.9719148136733,237.8504739639444,570.5973968438067,0.34275924059682233
